sample_id,complexity_label,method,strength,replicate,top1,rank,rr
00014617,low,robust,2,0,1,1,1.0
00014617,low,baseline,2,1,1,1,1.0
00014617,low,robust,2,1,1,1,1.0
00014617,low,baseline,3,0,0,6,0.166667
00014617,low,robust,3,0,1,1,1.0
00014617,low,baseline,3,1,1,1,1.0
00014617,low,robust,3,1,1,1,1.0
00014617,low,baseline,4,0,1,1,1.0
00014617,low,robust,4,0,1,1,1.0
00014617,low,baseline,4,1,0,4,0.25
00014617,low,robust,4,1,1,1,1.0
00093057,low,baseline,0,0,1,1,1.0
00093057,low,robust,0,0,1,1,1.0
00093057,low,baseline,0,1,1,1,1.0
00093057,low,robust,0,1,1,1,1.0
00093057,low,baseline,1,0,1,1,1.0
00093057,low,robust,1,0,1,1,1.0
00093057,low,baseline,1,1,1,1,1.0
00093057,low,robust,1,1,1,1,1.0
00093057,low,baseline,2,0,1,1,1.0
00093057,low,robust,2,0,1,1,1.0
00093057,low,baseline,2,1,1,1,1.0
00093057,low,robust,2,1,1,1,1.0
00093057,low,baseline,3,0,1,1,1.0
00093057,low,robust,3,0,1,1,1.0
00093057,low,baseline,3,1,0,17,0.058824
00093057,low,robust,3,1,0,104,0.009615
00093057,low,baseline,4,0,0,19,0.052632
00093057,low,robust,4,0,0,161,0.006211
00093057,low,baseline,4,1,1,1,1.0
00093057,low,robust,4,1,1,1,1.0
00090450,medium,baseline,0,0,1,1,1.0
00090450,medium,robust,0,0,1,1,1.0
00090450,medium,baseline,0,1,1,1,1.0
00090450,medium,robust,0,1,1,1,1.0
00090450,medium,baseline,1,0,1,1,1.0
00090450,medium,robust,1,0,1,1,1.0
00090450,medium,baseline,1,1,1,1,1.0
00090450,medium,robust,1,1,1,1,1.0
00090450,medium,baseline,2,0,1,1,1.0
00090450,medium,robust,2,0,1,1,1.0
00090450,medium,baseline,2,1,1,1,1.0
00090450,medium,robust,2,1,1,1,1.0
00090450,medium,baseline,3,0,1,1,1.0
00090450,medium,robust,3,0,1,1,1.0
00090450,medium,baseline,3,1,1,1,1.0
00090450,medium,robust,3,1,1,1,1.0
00090450,medium,baseline,4,0,0,31,0.032258
00090450,medium,robust,4,0,0,2,0.5
00090450,medium,baseline,4,1,1,1,1.0
00090450,medium,robust,4,1,1,1,1.0
00145543,medium,baseline,0,0,1,1,1.0
00145543,medium,robust,0,0,1,1,1.0
00145543,medium,baseline,0,1,1,1,1.0
00145543,medium,robust,0,1,1,1,1.0
00145543,medium,baseline,1,0,1,1,1.0
00145543,medium,robust,1,0,1,1,1.0
00145543,medium,baseline,1,1,1,1,1.0
00145543,medium,robust,1,1,1,1,1.0
00145543,medium,baseline,2,0,1,1,1.0
00145543,medium,robust,2,0,1,1,1.0
00145543,medium,baseline,2,1,1,1,1.0
00145543,medium,robust,2,1,1,1,1.0
00145543,medium,baseline,3,0,1,1,1.0
00145543,medium,robust,3,0,1,1,1.0
00145543,medium,baseline,3,1,1,1,1.0
00145543,medium,robust,3,1,1,1,1.0
00145543,medium,baseline,4,0,1,1,1.0
00145543,medium,robust,4,0,1,1,1.0
00145543,medium,baseline,4,1,0,2,0.5
00145543,medium,robust,4,1,1,1,1.0
00140707,medium,baseline,0,0,1,1,1.0
00140707,medium,robust,0,0,1,1,1.0
00140707,medium,baseline,0,1,1,1,1.0
00140707,medium,robust,0,1,1,1,1.0
00140707,medium,baseline,1,0,1,1,1.0
00140707,medium,robust,1,0,1,1,1.0
00140707,medium,baseline,1,1,1,1,1.0
00140707,medium,robust,1,1,1,1,1.0
00140707,medium,baseline,2,0,1,1,1.0
00140707,medium,robust,2,0,1,1,1.0
00140707,medium,baseline,2,1,1,1,1.0
00140707,medium,robust,2,1,1,1,1.0
00140707,medium,baseline,3,0,1,1,1.0
00140707,medium,robust,3,0,1,1,1.0
00140707,medium,baseline,3,1,1,1,1.0
00140707,medium,robust,3,1,1,1,1.0
00140707,medium,baseline,4,0,0,14,0.071429
00140707,medium,robust,4,0,1,1,1.0
00140707,medium,baseline,4,1,0,2,0.5
00140707,medium,robust,4,1,1,1,1.0
00155496,medium,baseline,0,0,1,1,1.0
00155496,medium,robust,0,0,1,1,1.0
00155496,medium,baseline,0,1,1,1,1.0
00155496,medium,robust,0,1,1,1,1.0
00155496,medium,baseline,1,0,1,1,1.0
00155496,medium,robust,1,0,1,1,1.0
00155496,medium,baseline,1,1,1,1,1.0
00155496,medium,robust,1,1,1,1,1.0
00155496,medium,baseline,2,0,1,1,1.0
00155496,medium,robust,2,0,1,1,1.0
00155496,medium,baseline,2,1,1,1,1.0
00155496,medium,robust,2,1,1,1,1.0
00155496,medium,baseline,3,0,1,1,1.0
00155496,medium,robust,3,0,1,1,1.0
00155496,medium,baseline,3,1,1,1,1.0
00155496,medium,robust,3,1,1,1,1.0
00155496,medium,baseline,4,0,1,1,1.0
00155496,medium,robust,4,0,1,1,1.0
00155496,medium,baseline,4,1,1,1,1.0
00155496,medium,robust,4,1,1,1,1.0
00101544,medium,baseline,0,0,1,1,1.0
00101544,medium,robust,0,0,1,1,1.0
00101544,medium,baseline,0,1,1,1,1.0
00101544,medium,robust,0,1,1,1,1.0
00101544,medium,baseline,1,0,1,1,1.0
00101544,medium,robust,1,0,1,1,1.0
00101544,medium,baseline,1,1,1,1,1.0
00101544,medium,robust,1,1,0,2,0.5
00101544,medium,baseline,2,0,1,1,1.0
00101544,medium,robust,2,0,1,1,1.0
00101544,medium,baseline,2,1,0,2,0.5
00101544,medium,robust,2,1,0,3,0.333333
00101544,medium,baseline,3,0,0,2,0.5
00101544,medium,robust,3,0,0,4,0.25
00101544,medium,baseline,3,1,0,2,0.5
00101544,medium,robust,3,1,0,2,0.5
00101544,medium,baseline,4,0,0,33,0.030303
00101544,medium,robust,4,0,1,1,1.0
00101544,medium,baseline,4,1,0,2,0.5
00101544,medium,robust,4,1,0,2,0.5
00212636,medium,baseline,0,0,1,1,1.0
00212636,medium,robust,0,0,1,1,1.0
00212636,medium,baseline,0,1,1,1,1.0
00212636,medium,robust,0,1,1,1,1.0
00212636,medium,baseline,1,0,1,1,1.0
00212636,medium,robust,1,0,1,1,1.0
00212636,medium,baseline,1,1,1,1,1.0
00212636,medium,robust,1,1,1,1,1.0
00212636,medium,baseline,2,0,1,1,1.0
00212636,medium,robust,2,0,1,1,1.0
00212636,medium,baseline,2,1,1,1,1.0
00212636,medium,robust,2,1,1,1,1.0
00212636,medium,baseline,3,0,1,1,1.0
00212636,medium,robust,3,0,1,1,1.0
00212636,medium,baseline,3,1,1,1,1.0
00212636,medium,robust,3,1,1,1,1.0
00212636,medium,baseline,4,0,0,18,0.055556
00212636,medium,robust,4,0,1,1,1.0
00212636,medium,baseline,4,1,0,10,0.1
00212636,medium,robust,4,1,1,1,1.0
00161927,medium,baseline,0,0,1,1,1.0
00161927,medium,robust,0,0,1,1,1.0
00161927,medium,baseline,0,1,1,1,1.0
00161927,medium,robust,0,1,1,1,1.0
00161927,medium,baseline,1,0,1,1,1.0
00161927,medium,robust,1,0,1,1,1.0
00161927,medium,baseline,1,1,1,1,1.0
00161927,medium,robust,1,1,1,1,1.0
00161927,medium,baseline,2,0,1,1,1.0
00161927,medium,robust,2,0,1,1,1.0
00161927,medium,baseline,2,1,1,1,1.0
00161927,medium,robust,2,1,1,1,1.0
00161927,medium,baseline,3,0,1,1,1.0
00161927,medium,robust,3,0,1,1,1.0
00161927,medium,baseline,3,1,1,1,1.0
00161927,medium,robust,3,1,1,1,1.0
00161927,medium,baseline,4,0,1,1,1.0
00161927,medium,robust,4,0,1,1,1.0
00161927,medium,baseline,4,1,1,1,1.0
00161927,medium,robust,4,1,1,1,1.0
00048524,medium,baseline,0,0,1,1,1.0
00048524,medium,robust,0,0,1,1,1.0
00048524,medium,baseline,0,1,1,1,1.0
00048524,medium,robust,0,1,1,1,1.0
00048524,medium,baseline,1,0,1,1,1.0
00048524,medium,robust,1,0,1,1,1.0
00048524,medium,baseline,1,1,1,1,1.0
00048524,medium,robust,1,1,1,1,1.0
00048524,medium,baseline,2,0,1,1,1.0
00048524,medium,robust,2,0,1,1,1.0
00048524,medium,baseline,2,1,1,1,1.0
00048524,medium,robust,2,1,1,1,1.0
00048524,medium,baseline,3,0,1,1,1.0
00048524,medium,robust,3,0,1,1,1.0
00048524,medium,baseline,3,1,1,1,1.0
00048524,medium,robust,3,1,1,1,1.0
00048524,medium,baseline,4,0,0,3,0.333333
00048524,medium,robust,4,0,0,20,0.05
00048524,medium,baseline,4,1,0,2,0.5
00048524,medium,robust,4,1,1,1,1.0
00244715,medium,baseline,0,0,1,1,1.0
00244715,medium,robust,0,0,1,1,1.0
00244715,medium,baseline,0,1,1,1,1.0
00244715,medium,robust,0,1,1,1,1.0
00244715,medium,baseline,1,0,1,1,1.0
00244715,medium,robust,1,0,1,1,1.0
00244715,medium,baseline,1,1,1,1,1.0
00244715,medium,robust,1,1,1,1,1.0
00244715,medium,baseline,2,0,1,1,1.0
00244715,medium,robust,2,0,1,1,1.0
00244715,medium,baseline,2,1,1,1,1.0
00244715,medium,robust,2,1,1,1,1.0
00244715,medium,baseline,3,0,0,10,0.1
00244715,medium,robust,3,0,1,1,1.0
00244715,medium,baseline,3,1,1,1,1.0
00244715,medium,robust,3,1,1,1,1.0
00244715,medium,baseline,4,0,0,30,0.033333
00244715,medium,robust,4,0,1,1,1.0
00244715,medium,baseline,4,1,1,1,1.0
00244715,medium,robust,4,1,1,1,1.0
00189235,medium,baseline,0,0,1,1,1.0
00189235,medium,robust,0,0,1,1,1.0
00189235,medium,baseline,0,1,1,1,1.0
00189235,medium,robust,0,1,1,1,1.0
00189235,medium,baseline,1,0,1,1,1.0
00189235,medium,robust,1,0,1,1,1.0
00189235,medium,baseline,1,1,1,1,1.0
00189235,medium,robust,1,1,1,1,1.0
00189235,medium,baseline,2,0,1,1,1.0
00189235,medium,robust,2,0,1,1,1.0
00189235,medium,baseline,2,1,1,1,1.0
00189235,medium,robust,2,1,1,1,1.0
00189235,medium,baseline,3,0,1,1,1.0
00189235,medium,robust,3,0,1,1,1.0
00189235,medium,baseline,3,1,1,1,1.0
00189235,medium,robust,3,1,1,1,1.0
00189235,medium,baseline,4,0,1,1,1.0
00189235,medium,robust,4,0,1,1,1.0
00189235,medium,baseline,4,1,0,2,0.5
00189235,medium,robust,4,1,0,3,0.333333
00026658,medium,baseline,0,0,1,1,1.0
00026658,medium,robust,0,0,1,1,1.0
00026658,medium,baseline,0,1,1,1,1.0
00026658,medium,robust,0,1,1,1,1.0
00026658,medium,baseline,1,0,1,1,1.0
00026658,medium,robust,1,0,1,1,1.0
00026658,medium,baseline,1,1,1,1,1.0
00026658,medium,robust,1,1,1,1,1.0
00026658,medium,baseline,2,0,1,1,1.0
00026658,medium,robust,2,0,1,1,1.0
00026658,medium,baseline,2,1,1,1,1.0
00026658,medium,robust,2,1,1,1,1.0
00026658,medium,baseline,3,0,1,1,1.0
00026658,medium,robust,3,0,1,1,1.0
00026658,medium,baseline,3,1,1,1,1.0
00026658,medium,robust,3,1,0,22,0.045455
00026658,medium,baseline,4,0,1,1,1.0
00026658,medium,robust,4,0,0,20,0.05
00026658,medium,baseline,4,1,1,1,1.0
00026658,medium,robust,4,1,1,1,1.0
00250470,medium,baseline,0,0,1,1,1.0
00250470,medium,robust,0,0,1,1,1.0
00250470,medium,baseline,0,1,1,1,1.0
00250470,medium,robust,0,1,1,1,1.0
00250470,medium,baseline,1,0,1,1,1.0
00250470,medium,robust,1,0,1,1,1.0
00250470,medium,baseline,1,1,0,2,0.5
00250470,medium,robust,1,1,1,1,1.0
00250470,medium,baseline,2,0,0,2,0.5
00250470,medium,robust,2,0,1,1,1.0
00250470,medium,baseline,2,1,0,2,0.5
00250470,medium,robust,2,1,1,1,1.0
00250470,medium,baseline,3,0,0,2,0.5
00250470,medium,robust,3,0,1,1,1.0
00250470,medium,baseline,3,1,1,1,1.0
00250470,medium,robust,3,1,1,1,1.0
00250470,medium,baseline,4,0,0,2,0.5
00250470,medium,robust,4,0,1,1,1.0
00250470,medium,baseline,4,1,0,3,0.333333
00250470,medium,robust,4,1,1,1,1.0
00104965,medium,baseline,0,0,1,1,1.0
00104965,medium,robust,0,0,1,1,1.0
00104965,medium,baseline,0,1,1,1,1.0
00104965,medium,robust,0,1,1,1,1.0
00104965,medium,baseline,1,0,1,1,1.0
00104965,medium,robust,1,0,1,1,1.0
00104965,medium,baseline,1,1,1,1,1.0
00104965,medium,robust,1,1,1,1,1.0
00104965,medium,baseline,2,0,1,1,1.0
00104965,medium,robust,2,0,1,1,1.0
00104965,medium,baseline,2,1,1,1,1.0
00104965,medium,robust,2,1,1,1,1.0
00104965,medium,baseline,3,0,1,1,1.0
00104965,medium,robust,3,0,0,2,0.5
00104965,medium,baseline,3,1,1,1,1.0
00104965,medium,robust,3,1,0,3,0.333333
00104965,medium,baseline,4,0,1,1,1.0
00104965,medium,robust,4,0,0,15,0.066667
00104965,medium,baseline,4,1,0,4,0.25
00104965,medium,robust,4,1,0,22,0.045455
00115010,medium,baseline,0,0,1,1,1.0
00115010,medium,robust,0,0,1,1,1.0
00115010,medium,baseline,0,1,1,1,1.0
00115010,medium,robust,0,1,1,1,1.0
00115010,medium,baseline,1,0,1,1,1.0
00115010,medium,robust,1,0,1,1,1.0
00115010,medium,baseline,1,1,1,1,1.0
00115010,medium,robust,1,1,1,1,1.0
00115010,medium,baseline,2,0,0,5,0.2
00115010,medium,robust,2,0,0,2,0.5
00115010,medium,baseline,2,1,0,3,0.333333
00115010,medium,robust,2,1,0,2,0.5
00115010,medium,baseline,3,0,1,1,1.0
00115010,medium,robust,3,0,1,1,1.0
00115010,medium,baseline,3,1,1,1,1.0
00115010,medium,robust,3,1,1,1,1.0
00115010,medium,baseline,4,0,1,1,1.0
00115010,medium,robust,4,0,1,1,1.0
00115010,medium,baseline,4,1,1,1,1.0
00115010,medium,robust,4,1,1,1,1.0
00095751,medium,baseline,0,0,1,1,1.0
00095751,medium,robust,0,0,1,1,1.0
00095751,medium,baseline,0,1,1,1,1.0
00095751,medium,robust,0,1,1,1,1.0
00095751,medium,baseline,1,0,1,1,1.0
00095751,medium,robust,1,0,1,1,1.0
00095751,medium,baseline,1,1,1,1,1.0
00095751,medium,robust,1,1,1,1,1.0
00095751,medium,baseline,2,0,1,1,1.0
00095751,medium,robust,2,0,1,1,1.0
00095751,medium,baseline,2,1,1,1,1.0
00095751,medium,robust,2,1,1,1,1.0
00095751,medium,baseline,3,0,0,6,0.166667
00095751,medium,robust,3,0,1,1,1.0
00095751,medium,baseline,3,1,1,1,1.0
00095751,medium,robust,3,1,0,2,0.5
00095751,medium,baseline,4,0,0,2,0.5
00095751,medium,robust,4,0,1,1,1.0
00095751,medium,baseline,4,1,1,1,1.0
00095751,medium,robust,4,1,1,1,1.0
00132335,medium,baseline,0,0,1,1,1.0
00132335,medium,robust,0,0,1,1,1.0
00132335,medium,baseline,0,1,1,1,1.0
00132335,medium,robust,0,1,1,1,1.0
00132335,medium,baseline,1,0,1,1,1.0
00132335,medium,robust,1,0,1,1,1.0
00132335,medium,baseline,1,1,1,1,1.0
00132335,medium,robust,1,1,1,1,1.0
00132335,medium,baseline,2,0,1,1,1.0
00132335,medium,robust,2,0,1,1,1.0
00132335,medium,baseline,2,1,1,1,1.0
00132335,medium,robust,2,1,1,1,1.0
00132335,medium,baseline,3,0,1,1,1.0
00132335,medium,robust,3,0,1,1,1.0
00132335,medium,baseline,3,1,1,1,1.0
00132335,medium,robust,3,1,1,1,1.0
00132335,medium,baseline,4,0,1,1,1.0
00132335,medium,robust,4,0,1,1,1.0
00132335,medium,baseline,4,1,0,34,0.029412
00132335,medium,robust,4,1,0,292,0.003425
00207361,medium,baseline,0,0,1,1,1.0
00207361,medium,robust,0,0,1,1,1.0
00207361,medium,baseline,0,1,1,1,1.0
00207361,medium,robust,0,1,1,1,1.0
00207361,medium,baseline,1,0,1,1,1.0
00207361,medium,robust,1,0,1,1,1.0
00207361,medium,baseline,1,1,1,1,1.0
00207361,medium,robust,1,1,1,1,1.0
00207361,medium,baseline,2,0,1,1,1.0
00207361,medium,robust,2,0,1,1,1.0
00207361,medium,baseline,2,1,1,1,1.0
00207361,medium,robust,2,1,1,1,1.0
00207361,medium,baseline,3,0,1,1,1.0
00207361,medium,robust,3,0,1,1,1.0
00207361,medium,baseline,3,1,0,13,0.076923
00207361,medium,robust,3,1,0,13,0.076923
00207361,medium,baseline,4,0,0,2,0.5
00207361,medium,robust,4,0,0,3,0.333333
00207361,medium,baseline,4,1,1,1,1.0
00207361,medium,robust,4,1,1,1,1.0
00126062,medium,baseline,0,0,1,1,1.0
00126062,medium,robust,0,0,1,1,1.0
00126062,medium,baseline,0,1,1,1,1.0
00126062,medium,robust,0,1,1,1,1.0
00126062,medium,baseline,1,0,1,1,1.0
00126062,medium,robust,1,0,1,1,1.0
00126062,medium,baseline,1,1,1,1,1.0
00126062,medium,robust,1,1,1,1,1.0
00126062,medium,baseline,2,0,1,1,1.0
00126062,medium,robust,2,0,1,1,1.0
00126062,medium,baseline,2,1,1,1,1.0
00126062,medium,robust,2,1,1,1,1.0
00126062,medium,baseline,3,0,1,1,1.0
00126062,medium,robust,3,0,1,1,1.0
00126062,medium,baseline,3,1,1,1,1.0
00126062,medium,robust,3,1,1,1,1.0
00126062,medium,baseline,4,0,0,9,0.111111
00126062,medium,robust,4,0,0,20,0.05
00126062,medium,baseline,4,1,1,1,1.0
00126062,medium,robust,4,1,0,2,0.5
00019606,medium,baseline,0,0,1,1,1.0
00019606,medium,robust,0,0,1,1,1.0
00019606,medium,baseline,0,1,1,1,1.0
00019606,medium,robust,0,1,1,1,1.0
00019606,medium,baseline,1,0,1,1,1.0
00019606,medium,robust,1,0,1,1,1.0
00019606,medium,baseline,1,1,1,1,1.0
00019606,medium,robust,1,1,1,1,1.0
00019606,medium,baseline,2,0,1,1,1.0
00019606,medium,robust,2,0,1,1,1.0
00019606,medium,baseline,2,1,1,1,1.0
00019606,medium,robust,2,1,1,1,1.0
00019606,medium,baseline,3,0,0,5,0.2
00019606,medium,robust,3,0,0,2,0.5
00019606,medium,baseline,3,1,0,2,0.5
00019606,medium,robust,3,1,1,1,1.0
00019606,medium,baseline,4,0,0,8,0.125
00019606,medium,robust,4,0,0,8,0.125
00019606,medium,baseline,4,1,0,2,0.5
00019606,medium,robust,4,1,1,1,1.0
00284650,medium,baseline,0,0,1,1,1.0
00284650,medium,robust,0,0,1,1,1.0
00284650,medium,baseline,0,1,1,1,1.0
00284650,medium,robust,0,1,1,1,1.0
00284650,medium,baseline,1,0,1,1,1.0
00284650,medium,robust,1,0,1,1,1.0
00284650,medium,baseline,1,1,1,1,1.0
00284650,medium,robust,1,1,1,1,1.0
00284650,medium,baseline,2,0,1,1,1.0
00284650,medium,robust,2,0,1,1,1.0
00284650,medium,baseline,2,1,1,1,1.0
00284650,medium,robust,2,1,1,1,1.0
00284650,medium,baseline,3,0,1,1,1.0
00284650,medium,robust,3,0,1,1,1.0
00284650,medium,baseline,3,1,1,1,1.0
00284650,medium,robust,3,1,1,1,1.0
00284650,medium,baseline,4,0,0,36,0.027778
00284650,medium,robust,4,0,0,10,0.1
00284650,medium,baseline,4,1,0,209,0.004785
00284650,medium,robust,4,1,0,5,0.2
00280471,medium,baseline,0,0,1,1,1.0
00280471,medium,robust,0,0,1,1,1.0
00280471,medium,baseline,0,1,1,1,1.0
00280471,medium,robust,0,1,1,1,1.0
00280471,medium,baseline,1,0,1,1,1.0
00280471,medium,robust,1,0,1,1,1.0
00280471,medium,baseline,1,1,1,1,1.0
00280471,medium,robust,1,1,1,1,1.0
00280471,medium,baseline,2,0,1,1,1.0
00280471,medium,robust,2,0,1,1,1.0
00280471,medium,baseline,2,1,1,1,1.0
00280471,medium,robust,2,1,1,1,1.0
00280471,medium,baseline,3,0,1,1,1.0
00280471,medium,robust,3,0,1,1,1.0
00280471,medium,baseline,3,1,1,1,1.0
00280471,medium,robust,3,1,1,1,1.0
00280471,medium,baseline,4,0,0,5,0.2
00280471,medium,robust,4,0,0,2,0.5
00280471,medium,baseline,4,1,0,3,0.333333
00280471,medium,robust,4,1,1,1,1.0
00289811,medium,baseline,0,0,0,2,0.5
00289811,medium,robust,0,0,0,2,0.5
00289811,medium,baseline,0,1,0,2,0.5
00289811,medium,robust,0,1,0,2,0.5
00289811,medium,baseline,1,0,0,2,0.5
00289811,medium,robust,1,0,0,2,0.5
00289811,medium,baseline,1,1,0,2,0.5
00289811,medium,robust,1,1,0,2,0.5
00289811,medium,baseline,2,0,0,2,0.5
00289811,medium,robust,2,0,0,2,0.5
00289811,medium,baseline,2,1,0,2,0.5
00289811,medium,robust,2,1,0,2,0.5
00289811,medium,baseline,3,0,0,21,0.047619
00289811,medium,robust,3,0,0,2,0.5
00289811,medium,baseline,3,1,0,2,0.5
00289811,medium,robust,3,1,0,2,0.5
00289811,medium,baseline,4,0,0,2,0.5
00289811,medium,robust,4,0,0,2,0.5
00289811,medium,baseline,4,1,0,120,0.008333
00289811,medium,robust,4,1,0,2,0.5
00284189,medium,baseline,0,0,1,1,1.0
00284189,medium,robust,0,0,1,1,1.0
00284189,medium,baseline,0,1,1,1,1.0
00284189,medium,robust,0,1,1,1,1.0
00284189,medium,baseline,1,0,1,1,1.0
00284189,medium,robust,1,0,1,1,1.0
00284189,medium,baseline,1,1,1,1,1.0
00284189,medium,robust,1,1,1,1,1.0
00284189,medium,baseline,2,0,1,1,1.0
00284189,medium,robust,2,0,1,1,1.0
00284189,medium,baseline,2,1,1,1,1.0
00284189,medium,robust,2,1,1,1,1.0
00284189,medium,baseline,3,0,1,1,1.0
00284189,medium,robust,3,0,1,1,1.0
00284189,medium,baseline,3,1,1,1,1.0
00284189,medium,robust,3,1,1,1,1.0
00284189,medium,baseline,4,0,1,1,1.0
00284189,medium,robust,4,0,1,1,1.0
00284189,medium,baseline,4,1,1,1,1.0
00284189,medium,robust,4,1,1,1,1.0
00256867,medium,baseline,0,0,1,1,1.0
00256867,medium,robust,0,0,1,1,1.0
00256867,medium,baseline,0,1,1,1,1.0
00256867,medium,robust,0,1,1,1,1.0
00256867,medium,baseline,1,0,1,1,1.0
00256867,medium,robust,1,0,1,1,1.0
00256867,medium,baseline,1,1,1,1,1.0
00256867,medium,robust,1,1,1,1,1.0
00256867,medium,baseline,2,0,1,1,1.0
00256867,medium,robust,2,0,0,2,0.5
00256867,medium,baseline,2,1,1,1,1.0
00256867,medium,robust,2,1,0,2,0.5
00256867,medium,baseline,3,0,1,1,1.0
00256867,medium,robust,3,0,1,1,1.0
00256867,medium,baseline,3,1,1,1,1.0
00256867,medium,robust,3,1,1,1,1.0
00256867,medium,baseline,4,0,0,5,0.2
00256867,medium,robust,4,0,0,3,0.333333
00256867,medium,baseline,4,1,0,58,0.017241
00256867,medium,robust,4,1,1,1,1.0
00125949,medium,baseline,0,0,1,1,1.0
00125949,medium,robust,0,0,1,1,1.0
00125949,medium,baseline,0,1,1,1,1.0
00125949,medium,robust,0,1,1,1,1.0
00125949,medium,baseline,1,0,1,1,1.0
00125949,medium,robust,1,0,1,1,1.0
00125949,medium,baseline,1,1,1,1,1.0
00125949,medium,robust,1,1,1,1,1.0
00125949,medium,baseline,2,0,1,1,1.0
00125949,medium,robust,2,0,1,1,1.0
00125949,medium,baseline,2,1,1,1,1.0
00125949,medium,robust,2,1,1,1,1.0
00125949,medium,baseline,3,0,1,1,1.0
00125949,medium,robust,3,0,1,1,1.0
00125949,medium,baseline,3,1,1,1,1.0
00125949,medium,robust,3,1,1,1,1.0
00125949,medium,baseline,4,0,1,1,1.0
00125949,medium,robust,4,0,1,1,1.0
00125949,medium,baseline,4,1,1,1,1.0
00125949,medium,robust,4,1,1,1,1.0
00021652,medium,baseline,0,0,1,1,1.0
00021652,medium,robust,0,0,1,1,1.0
00021652,medium,baseline,0,1,1,1,1.0
00021652,medium,robust,0,1,1,1,1.0
00021652,medium,baseline,1,0,1,1,1.0
00021652,medium,robust,1,0,1,1,1.0
00021652,medium,baseline,1,1,1,1,1.0
00021652,medium,robust,1,1,1,1,1.0
00021652,medium,baseline,2,0,1,1,1.0
00021652,medium,robust,2,0,1,1,1.0
00021652,medium,baseline,2,1,1,1,1.0
00021652,medium,robust,2,1,1,1,1.0
00021652,medium,baseline,3,0,1,1,1.0
00021652,medium,robust,3,0,1,1,1.0
00021652,medium,baseline,3,1,1,1,1.0
00021652,medium,robust,3,1,1,1,1.0
00021652,medium,baseline,4,0,0,2,0.5
00021652,medium,robust,4,0,0,4,0.25
00021652,medium,baseline,4,1,0,3,0.333333
00021652,medium,robust,4,1,0,6,0.166667
00183507,medium,baseline,0,0,1,1,1.0
00183507,medium,robust,0,0,1,1,1.0
00183507,medium,baseline,0,1,1,1,1.0
00183507,medium,robust,0,1,1,1,1.0
00183507,medium,baseline,1,0,1,1,1.0
00183507,medium,robust,1,0,1,1,1.0
00183507,medium,baseline,1,1,1,1,1.0
00183507,medium,robust,1,1,1,1,1.0
00183507,medium,baseline,2,0,1,1,1.0
00183507,medium,robust,2,0,1,1,1.0
00183507,medium,baseline,2,1,1,1,1.0
00183507,medium,robust,2,1,1,1,1.0
00183507,medium,baseline,3,0,0,7,0.142857
00183507,medium,robust,3,0,0,3,0.333333
00183507,medium,baseline,3,1,1,1,1.0
00183507,medium,robust,3,1,1,1,1.0
00183507,medium,baseline,4,0,1,1,1.0
00183507,medium,robust,4,0,1,1,1.0
00183507,medium,baseline,4,1,0,5,0.2
00183507,medium,robust,4,1,0,8,0.125
00082679,medium,baseline,0,0,1,1,1.0
00082679,medium,robust,0,0,1,1,1.0
00082679,medium,baseline,0,1,1,1,1.0
00082679,medium,robust,0,1,1,1,1.0
00082679,medium,baseline,1,0,1,1,1.0
00082679,medium,robust,1,0,1,1,1.0
00082679,medium,baseline,1,1,1,1,1.0
00082679,medium,robust,1,1,1,1,1.0
00082679,medium,baseline,2,0,1,1,1.0
00082679,medium,robust,2,0,1,1,1.0
00082679,medium,baseline,2,1,1,1,1.0
00082679,medium,robust,2,1,1,1,1.0
00082679,medium,baseline,3,0,1,1,1.0
00082679,medium,robust,3,0,1,1,1.0
00082679,medium,baseline,3,1,1,1,1.0
00082679,medium,robust,3,1,1,1,1.0
00082679,medium,baseline,4,0,0,9,0.111111
00082679,medium,robust,4,0,1,1,1.0
00082679,medium,baseline,4,1,0,230,0.004348
00082679,medium,robust,4,1,0,7,0.142857
00042478,medium,baseline,0,0,1,1,1.0
00042478,medium,robust,0,0,1,1,1.0
00042478,medium,baseline,0,1,1,1,1.0
00042478,medium,robust,0,1,1,1,1.0
00042478,medium,baseline,1,0,1,1,1.0
00042478,medium,robust,1,0,1,1,1.0
00042478,medium,baseline,1,1,1,1,1.0
00042478,medium,robust,1,1,1,1,1.0
00042478,medium,baseline,2,0,1,1,1.0
00042478,medium,robust,2,0,1,1,1.0
00042478,medium,baseline,2,1,1,1,1.0
00042478,medium,robust,2,1,1,1,1.0
00042478,medium,baseline,3,0,1,1,1.0
00042478,medium,robust,3,0,1,1,1.0
00042478,medium,baseline,3,1,1,1,1.0
00042478,medium,robust,3,1,1,1,1.0
00042478,medium,baseline,4,0,1,1,1.0
00042478,medium,robust,4,0,1,1,1.0
00042478,medium,baseline,4,1,1,1,1.0
