sample_id,action_json_file,action_json_path,image_count_in_cad,example_image_paths,example_view_indices,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,complexity_score,complexity_label
00303716,00303716.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00303716.json,1,images/0030/00303716_2.png,2,60,30,6,19590.0,6,0.36319,high
00146232,00146232.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00146232.json,5,images/0014/00146232_1.png | images/0014/00146232_3.png | images/0014/00146232_0.png | images/0014/00146232_4.png | images/0014/00146232_2.png,"0,1,2,3,4",98,49,4,31198.0,7,0.363072,high
00163442,00163442.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00163442.json,5,images/0016/00163442_0.png | images/0016/00163442_1.png | images/0016/00163442_3.png | images/0016/00163442_4.png | images/0016/00163442_2.png,"0,1,2,3,4",86,43,5,21262.0,5,0.362778,high
00126745,00126745.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00126745.json,5,images/0012/00126745_4.png | images/0012/00126745_1.png | images/0012/00126745_3.png | images/0012/00126745_0.png | images/0012/00126745_2.png,"0,1,2,3,4",100,50,4,24968.0,7,0.362764,high
00107641,00107641.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00107641.json,5,images/0010/00107641_2.png | images/0010/00107641_0.png | images/0010/00107641_1.png | images/0010/00107641_3.png | images/0010/00107641_4.png,"0,1,2,3,4",64,32,6,18611.0,5,0.362726,high
00078251,00078251.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00078251.json,5,images/0007/00078251_2.png | images/0007/00078251_4.png | images/0007/00078251_1.png | images/0007/00078251_0.png | images/0007/00078251_3.png,"0,1,2,3,4",64,32,6,18489.0,5,0.362591,high
00026994,00026994.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00026994.json,5,images/0002/00026994_4.png | images/0002/00026994_2.png | images/0002/00026994_0.png | images/0002/00026994_3.png | images/0002/00026994_1.png,"0,1,2,3,4",86,43,5,20998.0,5,0.362487,high
00015705,00015705.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00015705.json,5,images/0001/00015705_1.png | images/0001/00015705_4.png | images/0001/00015705_0.png | images/0001/00015705_2.png | images/0001/00015705_3.png,"0,1,2,3,4",88,44,5,26303.0,4,0.362391,high
00168367,00168367.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00168367.json,5,images/0016/00168367_3.png | images/0016/00168367_4.png | images/0016/00168367_2.png | images/0016/00168367_0.png | images/0016/00168367_1.png,"0,1,2,3,4",100,50,4,35919.0,6,0.362332,high
00015342,00015342.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00015342.json,5,images/0001/00015342_0.png | images/0001/00015342_4.png | images/0001/00015342_1.png | images/0001/00015342_2.png | images/0001/00015342_3.png,"0,1,2,3,4",64,32,6,18015.0,5,0.362069,high
00098736,00098736.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00098736.json,5,images/0009/00098736_4.png | images/0009/00098736_1.png | images/0009/00098736_0.png | images/0009/00098736_2.png | images/0009/00098736_3.png,"0,1,2,3,4",98,49,4,30263.0,7,0.362042,high
00284028,00284028.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284028.json,5,images/0028/00284028_0.png | images/0028/00284028_2.png | images/0028/00284028_3.png | images/0028/00284028_1.png | images/0028/00284028_4.png,"0,1,2,3,4",74,37,6,22247.0,2,0.36202,high
00053416,00053416.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00053416.json,5,images/0005/00053416_0.png | images/0005/00053416_2.png | images/0005/00053416_3.png | images/0005/00053416_4.png | images/0005/00053416_1.png,"0,1,2,3,4",64,32,6,17831.0,5,0.361866,high
00242116,00242116.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00242116.json,5,images/0024/00242116_0.png | images/0024/00242116_2.png | images/0024/00242116_3.png | images/0024/00242116_1.png | images/0024/00242116_4.png,"0,1,2,3,4",72,36,6,16666.0,3,0.361812,high
00283375,00283375.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00283375.json,5,images/0028/00283375_1.png | images/0028/00283375_0.png | images/0028/00283375_4.png | images/0028/00283375_2.png | images/0028/00283375_3.png,"0,1,2,3,4",94,47,4,41921.0,7,0.361774,high
00286315,00286315.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00286315.json,5,images/0028/00286315_3.png | images/0028/00286315_0.png | images/0028/00286315_1.png | images/0028/00286315_4.png | images/0028/00286315_2.png,"0,1,2,3,4",88,44,5,25591.0,4,0.361606,high
00285346,00285346.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00285346.json,5,images/0028/00285346_3.png | images/0028/00285346_1.png | images/0028/00285346_2.png | images/0028/00285346_4.png | images/0028/00285346_0.png,"0,1,2,3,4",82,41,5,20710.0,6,0.361555,high
00017474,00017474.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00017474.json,5,images/0001/00017474_0.png | images/0001/00017474_1.png | images/0001/00017474_3.png | images/0001/00017474_2.png | images/0001/00017474_4.png,"0,1,2,3,4",98,49,4,29816.0,7,0.361549,high
00005609,00005609.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00005609.json,5,images/0000/00005609_4.png | images/0000/00005609_2.png | images/0000/00005609_1.png | images/0000/00005609_0.png | images/0000/00005609_3.png,"0,1,2,3,4",96,48,4,24370.0,8,0.36149,high
00103884,00103884.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00103884.json,5,images/0010/00103884_0.png | images/0010/00103884_3.png | images/0010/00103884_1.png | images/0010/00103884_2.png | images/0010/00103884_4.png,"0,1,2,3,4",78,39,5,32538.0,6,0.361475,high
00267615,00267615.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00267615.json,5,images/0026/00267615_1.png | images/0026/00267615_2.png | images/0026/00267615_0.png | images/0026/00267615_3.png | images/0026/00267615_4.png,"0,1,2,3,4",80,40,5,26541.0,6,0.361424,high
00142763,00142763.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00142763.json,5,images/0014/00142763_0.png | images/0014/00142763_2.png | images/0014/00142763_3.png | images/0014/00142763_1.png | images/0014/00142763_4.png,"0,1,2,3,4",70,35,6,22254.0,3,0.361412,high
00077979,00077979.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00077979.json,5,images/0007/00077979_1.png | images/0007/00077979_2.png | images/0007/00077979_3.png | images/0007/00077979_0.png | images/0007/00077979_4.png,"0,1,2,3,4",94,47,5,30213.0,2,0.361372,high
00249444,00249444.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00249444.json,5,images/0024/00249444_2.png | images/0024/00249444_4.png | images/0024/00249444_1.png | images/0024/00249444_3.png | images/0024/00249444_0.png,"0,1,2,3,4",88,44,5,14007.0,5,0.361341,high
00109871,00109871.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00109871.json,5,images/0010/00109871_0.png | images/0010/00109871_1.png | images/0010/00109871_2.png | images/0010/00109871_3.png | images/0010/00109871_4.png,"0,1,2,3,4",60,30,6,17890.0,6,0.361317,high
00248784,00248784.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00248784.json,5,images/0024/00248784_4.png | images/0024/00248784_3.png | images/0024/00248784_2.png | images/0024/00248784_0.png | images/0024/00248784_1.png,"0,1,2,3,4",86,43,5,19752.0,5,0.361114,high
00098168,00098168.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00098168.json,5,images/0009/00098168_1.png | images/0009/00098168_0.png | images/0009/00098168_3.png | images/0009/00098168_2.png | images/0009/00098168_4.png,"0,1,2,3,4",64,32,6,17091.0,5,0.361051,high
00047199,00047199.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00047199.json,5,images/0004/00047199_2.png | images/0004/00047199_0.png | images/0004/00047199_4.png | images/0004/00047199_1.png | images/0004/00047199_3.png,"0,1,2,3,4",64,32,6,17050.0,5,0.361006,high
00281258,00281258.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00281258.json,5,images/0028/00281258_2.png | images/0028/00281258_0.png | images/0028/00281258_4.png | images/0028/00281258_1.png | images/0028/00281258_3.png,"0,1,2,3,4",98,49,4,29304.0,7,0.360985,high
00105532,00105532.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00105532.json,5,images/0010/00105532_0.png | images/0010/00105532_4.png | images/0010/00105532_2.png | images/0010/00105532_1.png | images/0010/00105532_3.png,"0,1,2,3,4",68,34,6,16426.0,4,0.360933,high
00040142,00040142.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00040142.json,5,images/0004/00040142_2.png | images/0004/00040142_3.png | images/0004/00040142_0.png | images/0004/00040142_1.png | images/0004/00040142_4.png,"0,1,2,3,4",60,30,6,28744.0,5,0.360777,high
00266073,00266073.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00266073.json,5,images/0026/00266073_4.png | images/0026/00266073_3.png | images/0026/00266073_1.png | images/0026/00266073_0.png | images/0026/00266073_2.png,"0,1,2,3,4",64,32,6,16711.0,5,0.360632,high
00121553,00121553.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00121553.json,5,images/0012/00121553_4.png | images/0012/00121553_2.png | images/0012/00121553_1.png | images/0012/00121553_3.png | images/0012/00121553_0.png,"0,1,2,3,4",64,32,6,16671.0,5,0.360588,high
00201033,00201033.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00201033.json,5,images/0020/00201033_0.png | images/0020/00201033_1.png | images/0020/00201033_2.png | images/0020/00201033_4.png | images/0020/00201033_3.png,"0,1,2,3,4",100,50,4,34300.0,6,0.360548,high
00128248,00128248.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00128248.json,5,images/0012/00128248_4.png | images/0012/00128248_3.png | images/0012/00128248_2.png | images/0012/00128248_0.png | images/0012/00128248_1.png,"0,1,2,3,4",104,52,4,22245.0,6,0.360378,high
00304864,00304864.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00304864.json,1,images/0030/00304864_0.png,0,100,50,4,34096.0,6,0.360323,high
00109874,00109874.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00109874.json,5,images/0010/00109874_0.png | images/0010/00109874_3.png | images/0010/00109874_1.png | images/0010/00109874_4.png | images/0010/00109874_2.png,"0,1,2,3,4",60,30,6,16961.0,6,0.360293,high
00007463,00007463.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00007463.json,5,images/0000/00007463_2.png | images/0000/00007463_4.png | images/0000/00007463_1.png | images/0000/00007463_0.png | images/0000/00007463_3.png,"0,1,2,3,4",82,41,5,30613.0,5,0.359968,high
00156977,00156977.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00156977.json,5,images/0015/00156977_3.png | images/0015/00156977_4.png | images/0015/00156977_0.png | images/0015/00156977_1.png | images/0015/00156977_2.png,"0,1,2,3,4",104,52,4,21831.0,6,0.359922,high
00129098,00129098.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00129098.json,5,images/0012/00129098_3.png | images/0012/00129098_0.png | images/0012/00129098_1.png | images/0012/00129098_2.png | images/0012/00129098_4.png,"0,1,2,3,4",82,41,5,19215.0,6,0.359908,high
00125525,00125525.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00125525.json,5,images/0012/00125525_3.png | images/0012/00125525_1.png | images/0012/00125525_0.png | images/0012/00125525_2.png | images/0012/00125525_4.png,"0,1,2,3,4",74,37,6,8949.0,3,0.359865,high
00039034,00039034.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00039034.json,5,images/0003/00039034_3.png | images/0003/00039034_0.png | images/0003/00039034_4.png | images/0003/00039034_1.png | images/0003/00039034_2.png,"0,1,2,3,4",62,31,6,21780.0,5,0.359661,high
00055925,00055925.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00055925.json,5,images/0005/00055925_0.png | images/0005/00055925_4.png | images/0005/00055925_1.png | images/0005/00055925_2.png | images/0005/00055925_3.png,"0,1,2,3,4",96,48,4,22685.0,8,0.359633,high
00155916,00155916.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00155916.json,5,images/0015/00155916_1.png | images/0015/00155916_4.png | images/0015/00155916_3.png | images/0015/00155916_2.png | images/0015/00155916_0.png,"0,1,2,3,4",64,32,6,15721.0,5,0.359541,high
00120590,00120590.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00120590.json,5,images/0012/00120590_0.png | images/0012/00120590_3.png | images/0012/00120590_4.png | images/0012/00120590_2.png | images/0012/00120590_1.png,"0,1,2,3,4",98,49,4,27982.0,7,0.359528,high
00289262,00289262.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00289262.json,5,images/0028/00289262_3.png | images/0028/00289262_1.png | images/0028/00289262_0.png | images/0028/00289262_4.png | images/0028/00289262_2.png,"0,1,2,3,4",84,42,5,24253.0,5,0.359517,high
00010843,00010843.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00010843.json,5,images/0001/00010843_0.png | images/0001/00010843_2.png | images/0001/00010843_1.png | images/0001/00010843_4.png | images/0001/00010843_3.png,"0,1,2,3,4",68,34,6,15098.0,4,0.359469,high
00266298,00266298.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00266298.json,5,images/0026/00266298_1.png | images/0026/00266298_2.png | images/0026/00266298_0.png | images/0026/00266298_3.png | images/0026/00266298_4.png,"0,1,2,3,4",58,29,6,22090.0,6,0.359387,high
00062094,00062094.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00062094.json,5,images/0006/00062094_0.png | images/0006/00062094_1.png | images/0006/00062094_3.png | images/0006/00062094_2.png | images/0006/00062094_4.png,"0,1,2,3,4",60,30,6,27422.0,5,0.359321,high
00300679,00300679.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00300679.json,2,images/0030/00300679_1.png | images/0030/00300679_4.png,"1,4",84,42,4,35408.0,10,0.35931,high
00201848,00201848.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00201848.json,5,images/0020/00201848_0.png | images/0020/00201848_1.png | images/0020/00201848_3.png | images/0020/00201848_4.png | images/0020/00201848_2.png,"0,1,2,3,4",100,50,4,21807.0,7,0.359281,high
00270380,00270380.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00270380.json,5,images/0027/00270380_3.png | images/0027/00270380_4.png | images/0027/00270380_0.png | images/0027/00270380_1.png | images/0027/00270380_2.png,"0,1,2,3,4",80,40,5,24500.0,6,0.359174,high
00044319,00044319.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00044319.json,5,images/0004/00044319_1.png | images/0004/00044319_0.png | images/0004/00044319_3.png | images/0004/00044319_2.png | images/0004/00044319_4.png,"0,1,2,3,4",84,42,5,12579.0,6,0.359152,high
00058088,00058088.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00058088.json,5,images/0005/00058088_3.png | images/0005/00058088_2.png | images/0005/00058088_4.png | images/0005/00058088_0.png | images/0005/00058088_1.png,"0,1,2,3,4",80,40,5,24444.0,6,0.359113,high
00204236,00204236.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00204236.json,5,images/0020/00204236_3.png | images/0020/00204236_1.png | images/0020/00204236_0.png | images/0020/00204236_2.png | images/0020/00204236_4.png,"0,1,2,3,4",64,32,6,15259.0,5,0.359032,high
00203483,00203483.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00203483.json,5,images/0020/00203483_4.png | images/0020/00203483_1.png | images/0020/00203483_3.png | images/0020/00203483_0.png | images/0020/00203483_2.png,"0,1,2,3,4",72,36,6,14126.0,3,0.359013,high
