file,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,line_pair_count,sketch_pair_count,curve_pair_count,complexity_score,complexity_label
00058669.json,74,37,6,23796.0,5,12,7,5,0.401226,high
00504115.json,96,48,5,15046.0,6,22,9,6,0.401215,high
00426208.json,78,39,5,34569.0,9,4,9,9,0.401213,high
00923353.json,80,40,6,17217.0,4,16,8,4,0.401149,high
00980214.json,68,34,6,30233.0,6,9,6,6,0.401148,high
00412469.json,74,37,6,35056.0,4,12,6,4,0.401135,high
00026635.json,92,46,5,26819.0,6,24,6,6,0.401074,high
00260032.json,62,31,6,36639.0,7,2,7,7,0.401035,high
00308558.json,102,51,5,19711.0,4,37,5,4,0.401028,high
00965096.json,94,47,5,20826.0,6,20,10,6,0.401027,high
00329401.json,74,37,6,23609.0,5,10,6,5,0.40102,high
00062075.json,78,39,5,34367.0,9,4,9,9,0.40099,high
00060313.json,92,46,5,26731.0,6,21,8,6,0.400977,high
00373492.json,110,55,4,41210.0,6,36,7,6,0.400949,high
00094101.json,70,35,6,35443.0,5,15,6,5,0.400946,high
00564109.json,78,39,5,34253.0,9,4,9,9,0.400865,high
00957364.json,112,56,4,35151.0,6,37,7,6,0.40083,high
00585106.json,84,42,6,16367.0,3,20,8,3,0.400827,high
00890281.json,72,36,6,18033.0,6,13,7,6,0.400818,high
00477984.json,78,39,5,34187.0,9,4,9,9,0.400792,high
00492382.json,112,56,4,35090.0,6,37,7,6,0.400762,high
00895309.json,80,40,6,16839.0,4,12,6,4,0.400732,high
00578906.json,112,56,4,23695.0,7,35,7,7,0.400705,high
00389029.json,120,60,4,33883.0,4,46,6,4,0.400662,high
00765118.json,66,33,6,24394.0,7,6,7,7,0.400656,high
00699341.json,82,41,6,22132.0,3,9,10,3,0.400622,high
00123540.json,88,44,5,26939.0,7,16,9,7,0.400592,high
00241220.json,112,56,4,34861.0,6,38,6,6,0.40051,high
00968016.json,98,49,5,31095.0,4,28,4,4,0.400458,high
00159715.json,70,35,6,23652.0,6,10,6,6,0.400453,high
00368490.json,94,47,5,20235.0,6,24,8,6,0.400376,high
00486644.json,76,38,6,17071.0,5,12,7,5,0.400373,high
00678654.json,94,47,5,20183.0,6,28,6,6,0.400319,high
00303141.json,66,33,6,24084.0,7,6,7,7,0.400314,high
00841693.json,98,49,5,42306.0,3,26,5,3,0.400313,high
00011291.json,112,56,4,34672.0,6,36,8,6,0.400302,high
00689904.json,104,52,5,13083.0,4,16,16,4,0.400282,high
00770520.json,94,47,5,20114.0,6,23,7,6,0.400243,high
00520642.json,84,42,5,27132.0,8,4,8,8,0.40019,high
00369395.json,72,36,6,17398.0,6,8,6,6,0.400119,high
00241549.json,88,44,5,26495.0,7,20,7,7,0.400102,high
00943074.json,110,55,4,29092.0,7,34,7,7,0.400095,high
00484480.json,74,37,6,22765.0,5,6,8,5,0.40009,high
00126472.json,90,45,6,9175.0,2,24,4,2,0.400073,high
00194120.json,78,39,5,33490.0,9,4,9,9,0.400024,high
00127535.json,108,54,4,34969.0,7,32,8,7,0.400014,high
00841691.json,98,49,5,42018.0,3,26,5,3,0.399995,high
00628424.json,76,38,6,16703.0,5,14,7,5,0.399968,high
00891139.json,72,36,6,17202.0,6,12,6,6,0.399903,high
00789028.json,88,44,5,26313.0,7,21,7,7,0.399902,high
00060167.json,78,39,5,33332.0,9,4,9,9,0.39985,high
00792077.json,80,40,6,15961.0,4,17,5,4,0.399765,high
00583258.json,76,38,6,16506.0,5,8,6,5,0.39975,high
00192410.json,106,53,4,40615.0,7,32,7,7,0.399679,high
00110367.json,78,39,5,33107.0,9,4,9,9,0.399602,high
00738231.json,98,49,5,18973.0,5,32,5,5,0.3996,high
00375054.json,84,42,6,26591.0,2,20,6,2,0.399593,high
00314994.json,64,32,6,29372.0,7,5,7,7,0.399584,high
00804767.json,98,49,5,18934.0,5,28,7,5,0.399557,high
00143248.json,96,48,5,24823.0,5,25,9,5,0.399489,high
00942498.json,78,39,5,32967.0,9,4,9,9,0.399447,high
00525709.json,92,46,5,25335.0,6,16,6,6,0.399439,high
00263489.json,88,44,5,25879.0,7,22,7,7,0.399424,high
00280969.json,78,39,6,21551.0,4,14,7,4,0.399367,high
00072433.json,80,40,6,15567.0,4,23,5,4,0.39933,high
00410010.json,78,39,5,32784.0,9,4,9,9,0.399246,high
00252010.json,96,48,5,24587.0,5,25,9,5,0.399229,high
00475680.json,96,48,5,24548.0,5,31,6,5,0.399186,high
00764875.json,98,49,5,18596.0,5,28,7,5,0.399185,high
00979099.json,88,44,5,25659.0,7,8,12,7,0.399181,high
00322037.json,92,46,5,25095.0,6,17,6,6,0.399174,high
00724976.json,84,42,6,14832.0,3,28,6,3,0.399135,high
00524913.json,92,46,5,25003.0,6,24,6,6,0.399073,high
00872370.json,106,53,4,40040.0,7,32,7,7,0.399045,high
00003390.json,76,38,6,15849.0,5,15,5,5,0.399026,high
00800878.json,78,39,5,32575.0,9,4,9,9,0.399016,high
00822591.json,70,35,6,33570.0,5,4,9,5,0.398882,high
00373543.json,92,46,5,24809.0,6,21,6,6,0.398859,high
00961641.json,74,37,6,21639.0,5,16,5,5,0.39885,high
00946327.json,84,42,5,48555.0,6,18,6,6,0.398797,high
00892628.json,96,48,5,24146.0,5,25,9,5,0.398743,high
00326124.json,66,33,6,22650.0,7,2,8,7,0.398734,high
00195031.json,72,36,6,16132.0,6,8,7,6,0.398724,high
00409964.json,78,39,5,32298.0,9,4,9,9,0.39871,high
00486553.json,66,33,6,22626.0,7,2,8,7,0.398708,high
00063430.json,88,44,5,25225.0,7,21,7,7,0.398703,high
00767267.json,112,56,4,21876.0,7,34,8,7,0.398701,high
00788277.json,66,33,6,22576.0,7,5,7,7,0.398653,high
00022474.json,94,47,5,18631.0,6,4,16,6,0.398609,high
00971485.json,90,45,5,19188.0,7,0,11,7,0.398608,high
00425359.json,96,48,5,23926.0,5,31,6,5,0.398501,high
00282425.json,80,40,6,37469.0,2,16,9,2,0.398466,high
00160096.json,94,47,5,18492.0,6,4,16,6,0.398455,high
00069235.json,78,39,6,20689.0,4,21,5,4,0.398417,high
00373208.json,88,44,5,24953.0,7,19,7,7,0.398403,high
00602343.json,70,35,6,21750.0,6,13,6,6,0.398357,high
00890728.json,106,53,4,39411.0,7,32,7,7,0.398352,high
00273848.json,96,48,5,23779.0,5,25,9,5,0.398339,high
00848217.json,78,39,6,20608.0,4,15,8,4,0.398328,high
00308185.json,92,46,5,24293.0,6,20,6,6,0.398291,high
00162355.json,92,46,5,24212.0,6,24,6,6,0.398201,high
00878189.json,74,37,6,21038.0,5,5,9,5,0.398187,high
00024399.json,74,37,6,21022.0,5,5,9,5,0.39817,high
00829308.json,92,46,5,24178.0,6,20,6,6,0.398164,high
00422105.json,70,35,6,32914.0,5,4,9,5,0.39816,high
00585715.json,70,35,6,21549.0,6,14,6,6,0.398136,high
00308186.json,92,46,5,24102.0,6,20,6,6,0.39808,high
00252019.json,96,48,5,23527.0,5,25,9,5,0.398061,high
00160653.json,80,40,6,14313.0,4,4,10,4,0.397949,high
00190110.json,80,40,6,14269.0,4,17,9,4,0.3979,high
00106439.json,120,60,4,31376.0,4,44,8,4,0.397899,high
00105840.json,120,60,4,31358.0,4,44,8,4,0.397879,high
00143624.json,88,44,5,24461.0,7,10,11,7,0.397861,high
00343843.json,90,45,5,41195.0,5,22,5,5,0.397859,high
00661272.json,120,60,4,31325.0,4,48,4,4,0.397843,high
00921279.json,74,37,6,20717.0,5,16,6,5,0.397833,high
00560829.json,80,40,6,25500.0,3,18,6,3,0.397776,high
00577728.json,74,37,6,20633.0,5,12,5,5,0.397741,high
00747513.json,78,39,6,31385.0,3,17,7,3,0.397704,high
00575485.json,72,36,6,26533.0,5,16,6,5,0.397685,high
00280280.json,102,51,5,16670.0,4,33,8,4,0.397677,high
00965024.json,72,36,6,15178.0,6,6,8,6,0.397672,high
00999666.json,88,44,5,24258.0,7,20,7,7,0.397637,high
00817186.json,108,54,4,32792.0,7,33,7,7,0.397615,high
00653608.json,74,37,6,20487.0,5,12,7,5,0.39758,high
00079587.json,68,34,6,26943.0,6,8,6,6,0.397522,high
00884022.json,116,58,4,20237.0,6,40,6,6,0.397509,high
00896638.json,76,38,6,14443.0,5,14,8,5,0.397477,high
00930330.json,108,54,4,21301.0,8,30,8,8,0.397452,high
00143462.json,88,44,5,24082.0,7,18,8,7,0.397443,high
00448973.json,86,43,5,29985.0,7,10,7,7,0.397391,high
00047094.json,78,39,5,31087.0,9,4,9,9,0.397376,high
00763724.json,84,42,6,13233.0,3,16,8,3,0.397373,high
00422602.json,96,48,5,22880.0,5,31,6,5,0.397348,high
00462974.json,74,37,6,20262.0,5,10,6,5,0.397332,high
00933558.json,74,37,6,20248.0,5,16,6,5,0.397317,high
00809201.json,78,39,5,31031.0,9,4,9,9,0.397314,high
00873981.json,104,52,4,33064.0,8,28,8,8,0.3973,high
00897914.json,116,58,4,19998.0,6,40,6,6,0.397246,high
00777553.json,110,55,4,26489.0,7,34,7,7,0.397227,high
00943839.json,90,45,5,40486.0,5,26,5,5,0.397078,high
00560778.json,80,40,6,24857.0,3,18,6,3,0.397068,high
00525708.json,92,46,5,23161.0,6,16,6,6,0.397043,high
00766409.json,84,42,6,12927.0,3,15,8,3,0.397036,high
00958834.json,86,43,5,29649.0,7,20,7,7,0.397021,high
00865471.json,78,39,6,30757.0,3,15,7,3,0.397012,high
00864129.json,94,47,5,17178.0,6,18,10,6,0.397007,high
00806330.json,100,50,5,22007.0,4,32,8,4,0.397001,high
00301394.json,92,46,5,23061.0,6,26,6,6,0.396933,high
00986004.json,72,36,6,14490.0,6,14,6,6,0.396914,high
00167544.json,70,35,6,20400.0,6,12,6,6,0.396869,high
00560805.json,80,40,6,24672.0,3,18,6,3,0.396864,high
00957218.json,86,43,5,29471.0,7,20,7,7,0.396824,high
00811719.json,96,48,5,22330.0,5,28,5,5,0.396742,high
00506447.json,74,37,6,31058.0,4,20,5,4,0.396729,high
00240958.json,70,35,6,31579.0,5,8,7,5,0.396688,high
00206348.json,112,56,4,31289.0,6,38,6,6,0.396574,high
00890914.json,96,48,5,22177.0,5,25,9,5,0.396574,high
00990951.json,74,37,6,19545.0,5,16,6,5,0.396542,high
00568067.json,80,40,6,24349.0,3,18,6,3,0.396508,high
00047486.json,78,39,5,30267.0,9,4,9,9,0.396472,high
00866469.json,80,40,6,12957.0,4,18,6,4,0.396454,high
00787212.json,80,40,6,12893.0,4,12,9,4,0.396384,high
00570151.json,74,37,6,19342.0,5,11,6,5,0.396318,high
00072463.json,78,39,6,18782.0,4,14,7,4,0.396316,high
00948349.json,100,50,5,21379.0,4,30,8,4,0.396309,high
00877142.json,78,39,5,30110.0,9,4,9,9,0.396299,high
00581082.json,74,37,6,19267.0,5,12,5,5,0.396236,high
00328236.json,96,48,5,21830.0,5,25,9,5,0.396191,high
00713368.json,100,50,4,32594.0,9,0,16,9,0.396168,high
00924933.json,120,60,4,18456.0,5,40,10,5,0.396162,high
00196009.json,74,37,6,19167.0,5,8,9,5,0.396125,high
00081416.json,98,49,5,15809.0,5,32,6,5,0.396113,high
00286903.json,76,38,6,13191.0,5,14,7,5,0.396097,high
00973422.json,74,37,6,19022.0,5,10,6,5,0.395966,high
00067312.json,118,59,4,35413.0,4,43,8,4,0.39579,high
00560869.json,80,40,6,23695.0,3,18,6,3,0.395787,high
00747512.json,78,39,6,29641.0,3,17,7,3,0.395782,high
00272331.json,96,48,5,21429.0,5,30,6,5,0.395749,high
00201498.json,110,55,4,25131.0,7,34,7,7,0.39573,high
00485781.json,78,39,5,29588.0,9,0,9,9,0.395724,high
00801377.json,74,37,6,18797.0,5,16,6,5,0.395718,high
00560865.json,80,40,6,23535.0,3,18,6,3,0.395611,high
00469992.json,84,42,5,45651.0,6,14,6,6,0.395597,high
00565686.json,96,48,5,21280.0,5,28,6,5,0.395585,high
00877036.json,74,37,6,18662.0,5,8,8,5,0.395569,high
00914991.json,72,36,6,24609.0,5,15,6,5,0.395565,high
00104911.json,120,60,4,29146.0,4,44,8,4,0.395442,high
00445125.json,104,52,4,20020.0,9,0,17,9,0.395426,high
00105327.json,92,46,5,21658.0,6,23,7,6,0.395387,high
00772351.json,110,55,4,24787.0,7,34,7,7,0.395351,high
00842568.json,110,55,4,24764.0,7,34,7,7,0.395326,high
00814464.json,110,55,4,24736.0,7,34,7,7,0.395295,high
00990949.json,74,37,6,18406.0,5,16,6,5,0.395287,high
00745065.json,98,49,5,15017.0,5,29,5,5,0.395241,high
00167527.json,96,48,5,20946.0,5,25,9,5,0.395217,high
00043443.json,74,37,6,18325.0,5,4,10,5,0.395198,high
00792795.json,74,37,6,18304.0,5,8,8,5,0.395174,high
00147464.json,74,37,6,18284.0,5,6,8,5,0.395152,high
00055524.json,64,32,6,25323.0,7,4,7,7,0.395122,high
00915662.json,84,42,5,22485.0,8,12,8,8,0.395069,high
00482852.json,88,44,5,44591.0,5,22,5,5,0.395044,high
00902345.json,86,43,5,27809.0,7,15,7,7,0.394993,high
00626181.json,92,46,5,32598.0,5,28,5,5,0.394943,high
00656255.json,116,58,4,17863.0,6,40,6,6,0.394893,high
00826346.json,86,43,5,27714.0,7,16,7,7,0.394888,high
00818189.json,78,39,5,28794.0,9,4,9,9,0.394849,high
00717972.json,106,53,4,36217.0,7,32,7,7,0.394832,high
00485728.json,74,37,6,17984.0,5,10,6,5,0.394822,high
00741855.json,92,46,5,21045.0,6,22,6,6,0.394711,high
00772385.json,110,55,4,24205.0,7,34,7,7,0.39471,high
00638561.json,74,37,6,17883.0,5,4,10,5,0.39471,high
00843866.json,78,39,6,17320.0,4,6,8,4,0.394705,high
00385164.json,74,37,6,17877.0,5,16,5,5,0.394704,high
00612979.json,68,34,6,24317.0,6,6,6,6,0.394628,high
00944537.json,74,37,6,17793.0,5,12,8,5,0.394611,high
00097842.json,70,35,6,18326.0,6,4,9,6,0.394584,high
00791020.json,120,60,4,16963.0,5,45,5,5,0.394516,high
00742793.json,74,37,6,17705.0,5,9,5,5,0.394514,high
00810399.json,72,36,6,23653.0,5,18,5,5,0.394512,high
00601430.json,96,48,5,20201.0,5,0,9,5,0.394396,high
00301479.json,92,46,5,20751.0,6,19,6,6,0.394387,high
00300699.json,92,46,5,20733.0,6,19,6,6,0.394368,high
00464372.json,86,43,5,27204.0,7,20,7,7,0.394326,high
00949646.json,100,50,5,19535.0,4,14,8,4,0.394277,high
00496573.json,74,37,6,17471.0,5,16,6,5,0.394256,high
00779611.json,98,49,5,25397.0,4,28,9,4,0.394179,high
00639617.json,94,47,5,25902.0,5,28,7,5,0.394121,high
00161832.json,94,47,5,25881.0,5,28,8,5,0.394098,high
00623696.json,110,55,4,23648.0,7,34,7,7,0.394096,high
00994460.json,92,46,5,20479.0,6,17,6,6,0.394088,high
00436793.json,68,34,6,35161.0,5,12,6,5,0.394078,high
00950775.json,92,46,5,20435.0,6,18,10,6,0.394039,high
00605433.json,102,51,5,13362.0,4,28,11,4,0.394032,high
00016996.json,74,37,6,17208.0,5,3,11,5,0.393967,high
00775545.json,110,55,4,23499.0,7,34,7,7,0.393932,high
00612731.json,78,39,5,27904.0,9,4,9,9,0.393868,high
00302977.json,118,59,4,22311.0,5,42,7,5,0.393852,high
00549403.json,76,38,6,22440.0,4,15,7,4,0.39379,high
00541920.json,76,38,6,22438.0,4,15,7,4,0.393787,high
00124415.json,92,46,5,20192.0,6,10,13,6,0.393771,high
00070066.json,74,37,6,16985.0,5,4,10,5,0.393721,high
00841694.json,98,49,5,36273.0,3,26,5,3,0.393664,high
00897908.json,116,58,4,16746.0,6,40,6,6,0.393662,high
00077440.json,106,53,4,35129.0,7,32,7,7,0.393633,high
00909172.json,80,40,5,33076.0,8,8,9,8,0.393625,high
00628659.json,78,39,5,27665.0,9,4,9,9,0.393605,high
00194089.json,108,54,4,40439.0,6,36,6,6,0.393542,high
00825805.json,78,39,5,27603.0,9,4,9,9,0.393536,high
00741701.json,92,46,5,19968.0,6,22,6,6,0.393524,high
00753984.json,100,50,5,18807.0,4,14,8,4,0.393475,high
00433351.json,78,39,5,27526.0,9,4,9,9,0.393452,high
00321105.json,68,34,6,23247.0,6,11,6,6,0.393449,high
00093629.json,100,50,5,18749.0,4,21,5,4,0.393411,high
00921600.json,68,34,6,23156.0,6,4,8,6,0.393349,high
00626143.json,108,54,4,40220.0,6,36,6,6,0.393301,high
00498290.json,78,39,5,27376.0,9,4,9,9,0.393286,high
00505423.json,70,35,6,17132.0,6,6,7,6,0.393268,high
00836247.json,78,39,5,27322.0,9,4,9,9,0.393227,high
00713542.json,124,62,4,26565.0,3,49,7,3,0.393212,high
00076855.json,92,46,5,31028.0,5,20,10,5,0.393212,high
00218335.json,78,39,5,27285.0,9,4,9,9,0.393186,high
00660733.json,88,44,5,20153.0,7,18,7,7,0.393114,high
00866467.json,92,46,5,19575.0,6,24,8,6,0.393091,high
00729388.json,108,54,4,40016.0,6,36,6,6,0.393076,high
00254618.json,78,39,6,15802.0,4,14,7,4,0.393032,high
00637506.json,78,39,6,15784.0,4,6,11,4,0.393012,high
00958989.json,112,56,4,28054.0,6,37,7,6,0.393009,high
00948148.json,86,43,5,26001.0,7,4,13,7,0.393001,high
00214227.json,78,39,6,15696.0,4,12,9,4,0.392915,high
00077512.json,100,50,5,18260.0,4,14,8,4,0.392872,high
00575502.json,112,56,4,27924.0,6,38,6,6,0.392866,high
00442008.json,78,39,6,15576.0,4,13,6,4,0.392783,high
00481450.json,68,34,6,22591.0,6,6,6,6,0.392726,high
00598189.json,72,36,6,22018.0,5,5,9,5,0.39271,high
00202062.json,78,39,5,26832.0,9,4,9,9,0.392687,high
00902961.json,102,51,5,23483.0,3,20,5,3,0.392685,high
00772359.json,110,55,4,22291.0,7,34,7,7,0.392601,high
00944985.json,86,43,5,25566.0,7,20,7,7,0.392521,high
00906613.json,72,36,6,33171.0,4,8,7,4,0.3925,high
00150428.json,78,39,6,15312.0,4,13,8,4,0.392492,high
00244393.json,90,45,5,24965.0,6,26,6,6,0.392474,high
00478222.json,78,39,5,26631.0,9,4,9,9,0.392465,high
00565628.json,78,39,6,15263.0,4,14,7,4,0.392438,high
00766218.json,72,36,6,21753.0,5,17,5,5,0.392418,high
00360707.json,74,37,6,15758.0,5,17,5,5,0.392369,high
00126100.json,92,46,5,18849.0,6,19,6,6,0.392291,high
00126097.json,92,46,5,18790.0,6,19,6,6,0.392226,high
00928424.json,94,47,5,24173.0,5,0,13,5,0.392216,high
00378774.json,86,43,5,25284.0,7,15,7,7,0.39221,high
00486276.json,110,55,4,21931.0,7,34,7,7,0.392204,high
00589272.json,78,39,6,15048.0,4,14,7,4,0.392201,high
00894926.json,78,39,6,15045.0,4,8,7,4,0.392198,high
00752803.json,82,41,6,14405.0,3,23,7,3,0.392107,high
00438351.json,104,52,4,28327.0,8,28,8,8,0.39208,high
00848079.json,86,43,5,25108.0,7,20,7,7,0.392017,high
00126416.json,92,46,5,18580.0,6,19,6,6,0.391995,high
00953431.json,84,42,5,30996.0,7,0,13,7,0.391948,high
00386026.json,84,42,6,19645.0,2,18,6,2,0.391939,high
00107219.json,78,39,5,26136.0,9,4,9,9,0.39192,high
00716725.json,104,52,4,28134.0,8,28,8,8,0.391868,high
00145499.json,72,36,6,21227.0,5,10,7,5,0.391838,high
00999187.json,86,43,5,24905.0,7,20,7,7,0.391793,high
00487771.json,68,34,6,33081.0,5,10,6,5,0.391786,high
00560802.json,64,32,6,33601.0,6,6,6,6,0.391745,high
00441009.json,110,55,4,21492.0,7,34,7,7,0.39172,high
00880490.json,88,44,5,30216.0,6,16,10,6,0.391703,high
00384033.json,90,45,5,24258.0,6,17,10,6,0.391695,high
00754559.json,112,56,4,26859.0,6,36,8,6,0.391692,high
00438205.json,100,50,5,17183.0,4,14,8,4,0.391685,high
00104033.json,90,45,5,24225.0,6,4,15,6,0.391658,high
00121343.json,78,39,5,25892.0,9,4,9,9,0.391651,high
00973378.json,74,37,6,15021.0,5,10,6,5,0.391557,high
00689939.json,74,37,6,15009.0,5,10,6,5,0.391543,high
00300112.json,78,39,6,14446.0,4,14,7,4,0.391538,high
00083968.json,86,43,5,24613.0,7,20,7,7,0.391471,high
00924935.json,86,43,5,24595.0,7,4,13,7,0.391451,high
00747514.json,78,39,6,25699.0,3,17,7,3,0.391438,high
00790967.json,74,37,6,26252.0,4,14,6,4,0.391433,high
00808863.json,104,52,4,39074.0,7,31,7,7,0.391423,high
00626526.json,92,46,5,18061.0,6,0,14,6,0.391423,high
00685726.json,78,39,6,14292.0,4,14,7,4,0.391368,high
00697212.json,78,39,6,14276.0,4,14,7,4,0.39135,high
00779330.json,86,43,5,24492.0,7,21,7,7,0.391338,high
00945027.json,86,43,5,24478.0,7,4,13,7,0.391322,high
00183930.json,86,43,5,24427.0,7,18,7,7,0.391266,high
00212242.json,86,43,5,24408.0,7,14,7,7,0.391245,high
00200117.json,64,32,6,21734.0,7,2,7,7,0.391167,high
00826017.json,86,43,5,24257.0,7,20,7,7,0.391079,high
00697285.json,78,39,6,14015.0,4,14,7,4,0.391063,high
00828040.json,104,52,4,27402.0,8,28,8,8,0.391061,high
00126099.json,92,46,5,17653.0,6,26,6,6,0.390973,high
00443182.json,82,41,6,13339.0,3,20,8,3,0.390933,high
00586899.json,86,43,5,24060.0,7,20,7,7,0.390862,high
00632777.json,108,54,4,26612.0,7,33,7,7,0.390805,high
00496590.json,74,37,6,14320.0,5,16,6,5,0.390784,high
00933537.json,78,39,6,25067.0,3,16,7,3,0.390742,high
00778337.json,88,44,5,17983.0,7,20,8,7,0.390722,high
00715919.json,94,47,5,22813.0,5,27,6,5,0.390717,high
00215147.json,112,56,4,25949.0,6,38,6,6,0.390689,high
00742538.json,104,52,4,27015.0,8,28,8,8,0.390634,high
00448568.json,110,55,4,31765.0,6,36,7,6,0.390541,high
00971624.json,96,48,5,16697.0,5,29,5,5,0.390535,high
00275419.json,82,41,6,12904.0,3,20,5,3,0.390453,high
00745669.json,78,39,5,24781.0,9,4,9,9,0.390427,high
00524964.json,72,36,6,19899.0,5,10,7,5,0.390375,high
00080757.json,112,56,4,25643.0,6,38,6,6,0.390352,high
00804763.json,98,49,5,10567.0,5,28,7,5,0.390337,high
00606825.json,102,51,4,44031.0,7,30,7,7,0.390328,high
00104989.json,72,36,6,19752.0,5,18,5,5,0.390213,high
00667026.json,72,36,6,19723.0,5,8,8,5,0.390181,high
00439099.json,94,47,5,22324.0,5,22,5,5,0.390178,high
00951517.json,68,34,6,20266.0,6,4,8,6,0.390164,high
00990950.json,74,37,6,13745.0,5,16,6,5,0.39015,high
00323292.json,74,37,6,13728.0,5,14,8,5,0.390132,high
00146958.json,108,54,4,25963.0,7,33,7,7,0.39009,high
00938399.json,70,35,6,14245.0,6,6,7,6,0.390087,high
00928578.json,86,43,5,23336.0,7,4,13,7,0.390064,high
00771259.json,68,34,6,20159.0,6,10,6,6,0.390046,high
00464543.json,100,50,5,15678.0,4,36,4,4,0.390027,high
00059735.json,72,36,6,19573.0,5,8,5,5,0.390015,high
00305322.json,86,43,5,23256.0,7,20,7,7,0.389976,high
00775315.json,88,44,5,28614.0,6,0,9,6,0.389937,high
00482473.json,80,40,6,29702.0,2,9,11,2,0.389907,high
00602554.json,86,43,5,34530.0,6,20,7,6,0.389899,high
00929083.json,102,51,4,32287.0,8,27,8,8,0.389887,high
00771917.json,66,33,6,25928.0,6,10,6,6,0.389846,high
00823968.json,98,49,5,21434.0,4,28,9,4,0.389812,high
00932858.json,94,47,5,21987.0,5,25,8,5,0.389807,high
00794527.json,96,48,5,16024.0,5,22,10,5,0.389793,high
00593011.json,88,44,5,28474.0,6,24,7,6,0.389783,high
00795649.json,100,50,5,26795.0,3,35,5,3,0.389777,high
00361609.json,104,52,4,26234.0,8,28,8,8,0.389774,high
00155209.json,78,39,6,12818.0,4,18,8,4,0.389744,high
00911055.json,108,54,4,25645.0,7,33,7,7,0.389739,high
00715534.json,72,36,6,19210.0,5,18,5,5,0.389615,high
00307893.json,112,56,4,24953.0,6,37,7,6,0.389592,high
00710689.json,72,36,6,19159.0,5,17,5,5,0.389559,high
00406510.json,84,42,6,17433.0,2,8,12,2,0.389501,high
00930787.json,88,44,5,50809.0,4,24,4,4,0.389396,high
00981466.json,108,54,4,36663.0,6,36,6,6,0.389381,high
00307535.json,72,36,6,18977.0,5,12,6,5,0.389359,high
00548871.json,120,60,4,12273.0,5,40,10,5,0.389348,high
00115015.json,112,56,4,24690.0,6,37,7,6,0.389302,high
00637598.json,68,34,6,19482.0,6,12,6,6,0.3893,high
00372261.json,100,50,5,15007.0,4,14,8,4,0.389287,high
00104430.json,86,43,5,22612.0,7,0,10,7,0.389266,high
00243940.json,66,33,6,25393.0,6,7,6,6,0.389257,high
00948816.json,90,45,5,21974.0,6,24,6,6,0.389178,high
00484410.json,82,41,5,23085.0,8,12,8,8,0.389172,high
00812011.json,112,56,4,24569.0,6,36,8,6,0.389168,high
00738623.json,72,36,6,18804.0,5,11,6,5,0.389168,high
00021032.json,102,51,5,20272.0,3,0,12,3,0.389146,high
00704272.json,78,39,6,12276.0,4,14,7,4,0.389146,high
00020602.json,102,51,5,20203.0,3,0,12,3,0.38907,high
00781298.json,68,34,6,30602.0,5,8,6,5,0.389054,high
00949686.json,70,35,6,24626.0,5,9,5,5,0.389026,high
00115773.json,78,39,6,12158.0,4,14,7,4,0.389016,high
