sample_id,image_count_in_cad,action_json_exists,example_image_paths
00047512,5,1,images/0004/00047512_4.png | images/0004/00047512_3.png | images/0004/00047512_1.png | images/0004/00047512_2.png | images/0004/00047512_0.png
00047518,5,1,images/0004/00047518_3.png | images/0004/00047518_2.png | images/0004/00047518_1.png | images/0004/00047518_4.png | images/0004/00047518_0.png
00047519,5,1,images/0004/00047519_0.png | images/0004/00047519_2.png | images/0004/00047519_3.png | images/0004/00047519_1.png | images/0004/00047519_4.png
00047520,5,1,images/0004/00047520_3.png | images/0004/00047520_2.png | images/0004/00047520_4.png | images/0004/00047520_1.png | images/0004/00047520_0.png
00047521,5,1,images/0004/00047521_4.png | images/0004/00047521_0.png | images/0004/00047521_1.png | images/0004/00047521_2.png | images/0004/00047521_3.png
00047522,5,1,images/0004/00047522_3.png | images/0004/00047522_0.png | images/0004/00047522_2.png | images/0004/00047522_1.png | images/0004/00047522_4.png
00047569,5,1,images/0004/00047569_3.png | images/0004/00047569_1.png | images/0004/00047569_2.png | images/0004/00047569_4.png | images/0004/00047569_0.png
00047582,5,1,images/0004/00047582_0.png | images/0004/00047582_2.png | images/0004/00047582_1.png | images/0004/00047582_4.png | images/0004/00047582_3.png
00047593,5,1,images/0004/00047593_1.png | images/0004/00047593_3.png | images/0004/00047593_0.png | images/0004/00047593_4.png | images/0004/00047593_2.png
00047721,5,1,images/0004/00047721_2.png | images/0004/00047721_0.png | images/0004/00047721_4.png | images/0004/00047721_1.png | images/0004/00047721_3.png
00047722,5,1,images/0004/00047722_3.png | images/0004/00047722_4.png | images/0004/00047722_1.png | images/0004/00047722_0.png | images/0004/00047722_2.png
00047733,5,1,images/0004/00047733_1.png | images/0004/00047733_3.png | images/0004/00047733_4.png | images/0004/00047733_0.png | images/0004/00047733_2.png
00047768,5,1,images/0004/00047768_3.png | images/0004/00047768_1.png | images/0004/00047768_4.png | images/0004/00047768_0.png | images/0004/00047768_2.png
00047793,5,1,images/0004/00047793_0.png | images/0004/00047793_3.png | images/0004/00047793_1.png | images/0004/00047793_4.png | images/0004/00047793_2.png
00047794,5,1,images/0004/00047794_3.png | images/0004/00047794_1.png | images/0004/00047794_2.png | images/0004/00047794_0.png | images/0004/00047794_4.png
00047795,5,1,images/0004/00047795_2.png | images/0004/00047795_3.png | images/0004/00047795_4.png | images/0004/00047795_0.png | images/0004/00047795_1.png
00047798,5,1,images/0004/00047798_0.png | images/0004/00047798_1.png | images/0004/00047798_3.png | images/0004/00047798_2.png | images/0004/00047798_4.png
00047800,5,1,images/0004/00047800_0.png | images/0004/00047800_2.png | images/0004/00047800_1.png | images/0004/00047800_3.png | images/0004/00047800_4.png
00047957,5,1,images/0004/00047957_1.png | images/0004/00047957_3.png | images/0004/00047957_0.png | images/0004/00047957_4.png | images/0004/00047957_2.png
00047961,5,1,images/0004/00047961_3.png | images/0004/00047961_0.png | images/0004/00047961_1.png | images/0004/00047961_4.png | images/0004/00047961_2.png
00047970,5,1,images/0004/00047970_2.png | images/0004/00047970_0.png | images/0004/00047970_4.png | images/0004/00047970_1.png | images/0004/00047970_3.png
00047984,5,1,images/0004/00047984_1.png | images/0004/00047984_3.png | images/0004/00047984_4.png | images/0004/00047984_0.png | images/0004/00047984_2.png
00047988,5,1,images/0004/00047988_3.png | images/0004/00047988_2.png | images/0004/00047988_4.png | images/0004/00047988_1.png | images/0004/00047988_0.png
00047996,5,1,images/0004/00047996_4.png | images/0004/00047996_0.png | images/0004/00047996_1.png | images/0004/00047996_3.png | images/0004/00047996_2.png
00047997,5,1,images/0004/00047997_3.png | images/0004/00047997_0.png | images/0004/00047997_1.png | images/0004/00047997_2.png | images/0004/00047997_4.png
00048001,5,1,images/0004/00048001_1.png | images/0004/00048001_0.png | images/0004/00048001_4.png | images/0004/00048001_2.png | images/0004/00048001_3.png
00048005,5,1,images/0004/00048005_1.png | images/0004/00048005_4.png | images/0004/00048005_3.png | images/0004/00048005_2.png | images/0004/00048005_0.png
00048012,5,1,images/0004/00048012_3.png | images/0004/00048012_2.png | images/0004/00048012_4.png | images/0004/00048012_0.png | images/0004/00048012_1.png
00048015,5,1,images/0004/00048015_3.png | images/0004/00048015_4.png | images/0004/00048015_0.png | images/0004/00048015_1.png | images/0004/00048015_2.png
00048016,5,1,images/0004/00048016_1.png | images/0004/00048016_3.png | images/0004/00048016_2.png | images/0004/00048016_4.png | images/0004/00048016_0.png
00048028,5,1,images/0004/00048028_0.png | images/0004/00048028_1.png | images/0004/00048028_4.png | images/0004/00048028_3.png | images/0004/00048028_2.png
00048050,5,1,images/0004/00048050_4.png | images/0004/00048050_2.png | images/0004/00048050_3.png | images/0004/00048050_1.png | images/0004/00048050_0.png
00048093,5,1,images/0004/00048093_0.png | images/0004/00048093_2.png | images/0004/00048093_3.png | images/0004/00048093_4.png | images/0004/00048093_1.png
00048094,5,1,images/0004/00048094_2.png | images/0004/00048094_0.png | images/0004/00048094_4.png | images/0004/00048094_1.png | images/0004/00048094_3.png
00048269,5,1,images/0004/00048269_1.png | images/0004/00048269_2.png | images/0004/00048269_4.png | images/0004/00048269_0.png | images/0004/00048269_3.png
00048276,5,1,images/0004/00048276_0.png | images/0004/00048276_2.png | images/0004/00048276_4.png | images/0004/00048276_1.png | images/0004/00048276_3.png
00048368,5,1,images/0004/00048368_2.png | images/0004/00048368_1.png | images/0004/00048368_3.png | images/0004/00048368_4.png | images/0004/00048368_0.png
00048410,5,1,images/0004/00048410_4.png | images/0004/00048410_1.png | images/0004/00048410_3.png | images/0004/00048410_2.png | images/0004/00048410_0.png
00048412,5,1,images/0004/00048412_3.png | images/0004/00048412_0.png | images/0004/00048412_2.png | images/0004/00048412_4.png | images/0004/00048412_1.png
00048422,5,1,images/0004/00048422_1.png | images/0004/00048422_0.png | images/0004/00048422_2.png | images/0004/00048422_3.png | images/0004/00048422_4.png
00048444,5,1,images/0004/00048444_2.png | images/0004/00048444_0.png | images/0004/00048444_3.png | images/0004/00048444_1.png | images/0004/00048444_4.png
00048483,5,1,images/0004/00048483_0.png | images/0004/00048483_4.png | images/0004/00048483_1.png | images/0004/00048483_3.png | images/0004/00048483_2.png
00048499,5,1,images/0004/00048499_1.png | images/0004/00048499_2.png | images/0004/00048499_3.png | images/0004/00048499_0.png | images/0004/00048499_4.png
00048524,5,1,images/0004/00048524_1.png | images/0004/00048524_4.png | images/0004/00048524_2.png | images/0004/00048524_0.png | images/0004/00048524_3.png
00048546,5,1,images/0004/00048546_4.png | images/0004/00048546_1.png | images/0004/00048546_3.png | images/0004/00048546_2.png | images/0004/00048546_0.png
00048644,5,1,images/0004/00048644_1.png | images/0004/00048644_4.png | images/0004/00048644_0.png | images/0004/00048644_2.png | images/0004/00048644_3.png
00048660,5,1,images/0004/00048660_1.png | images/0004/00048660_0.png | images/0004/00048660_2.png | images/0004/00048660_4.png | images/0004/00048660_3.png
00048662,5,1,images/0004/00048662_1.png | images/0004/00048662_3.png | images/0004/00048662_4.png | images/0004/00048662_0.png | images/0004/00048662_2.png
00048693,5,1,images/0004/00048693_0.png | images/0004/00048693_2.png | images/0004/00048693_1.png | images/0004/00048693_4.png | images/0004/00048693_3.png
00048697,5,1,images/0004/00048697_4.png | images/0004/00048697_0.png | images/0004/00048697_1.png | images/0004/00048697_2.png | images/0004/00048697_3.png
00048800,5,1,images/0004/00048800_1.png | images/0004/00048800_2.png | images/0004/00048800_4.png | images/0004/00048800_0.png | images/0004/00048800_3.png
00048843,5,1,images/0004/00048843_2.png | images/0004/00048843_3.png | images/0004/00048843_4.png | images/0004/00048843_0.png | images/0004/00048843_1.png
00048846,5,1,images/0004/00048846_0.png | images/0004/00048846_4.png | images/0004/00048846_3.png | images/0004/00048846_2.png | images/0004/00048846_1.png
00048874,5,1,images/0004/00048874_1.png | images/0004/00048874_3.png | images/0004/00048874_2.png | images/0004/00048874_4.png | images/0004/00048874_0.png
00048909,5,1,images/0004/00048909_2.png | images/0004/00048909_4.png | images/0004/00048909_0.png | images/0004/00048909_1.png | images/0004/00048909_3.png
00048910,5,1,images/0004/00048910_2.png | images/0004/00048910_4.png | images/0004/00048910_1.png | images/0004/00048910_3.png | images/0004/00048910_0.png
00048917,5,1,images/0004/00048917_0.png | images/0004/00048917_1.png | images/0004/00048917_3.png | images/0004/00048917_4.png | images/0004/00048917_2.png
00048924,5,1,images/0004/00048924_4.png | images/0004/00048924_1.png | images/0004/00048924_0.png | images/0004/00048924_2.png | images/0004/00048924_3.png
00048925,5,1,images/0004/00048925_2.png | images/0004/00048925_0.png | images/0004/00048925_4.png | images/0004/00048925_1.png | images/0004/00048925_3.png
00048933,5,1,images/0004/00048933_0.png | images/0004/00048933_2.png | images/0004/00048933_3.png | images/0004/00048933_4.png | images/0004/00048933_1.png
00048950,5,1,images/0004/00048950_3.png | images/0004/00048950_2.png | images/0004/00048950_4.png | images/0004/00048950_0.png | images/0004/00048950_1.png
00048958,5,1,images/0004/00048958_0.png | images/0004/00048958_2.png | images/0004/00048958_1.png | images/0004/00048958_3.png | images/0004/00048958_4.png
00048963,5,1,images/0004/00048963_0.png | images/0004/00048963_3.png | images/0004/00048963_2.png | images/0004/00048963_1.png | images/0004/00048963_4.png
00048968,5,1,images/0004/00048968_3.png | images/0004/00048968_2.png | images/0004/00048968_0.png | images/0004/00048968_1.png | images/0004/00048968_4.png
00049006,5,1,images/0004/00049006_2.png | images/0004/00049006_4.png | images/0004/00049006_0.png | images/0004/00049006_1.png | images/0004/00049006_3.png
00049185,5,1,images/0004/00049185_4.png | images/0004/00049185_2.png | images/0004/00049185_0.png | images/0004/00049185_1.png | images/0004/00049185_3.png
00049203,5,1,images/0004/00049203_1.png | images/0004/00049203_4.png | images/0004/00049203_2.png | images/0004/00049203_3.png | images/0004/00049203_0.png
00049271,5,1,images/0004/00049271_2.png | images/0004/00049271_0.png | images/0004/00049271_1.png | images/0004/00049271_4.png | images/0004/00049271_3.png
00049317,5,1,images/0004/00049317_0.png | images/0004/00049317_3.png | images/0004/00049317_1.png | images/0004/00049317_2.png | images/0004/00049317_4.png
00049328,5,1,images/0004/00049328_3.png | images/0004/00049328_1.png | images/0004/00049328_2.png | images/0004/00049328_4.png | images/0004/00049328_0.png
00049336,5,1,images/0004/00049336_3.png | images/0004/00049336_1.png | images/0004/00049336_4.png | images/0004/00049336_2.png | images/0004/00049336_0.png
00049343,5,1,images/0004/00049343_1.png | images/0004/00049343_0.png | images/0004/00049343_4.png | images/0004/00049343_2.png | images/0004/00049343_3.png
00049347,5,1,images/0004/00049347_4.png | images/0004/00049347_3.png | images/0004/00049347_0.png | images/0004/00049347_1.png | images/0004/00049347_2.png
00049373,5,1,images/0004/00049373_0.png | images/0004/00049373_3.png | images/0004/00049373_1.png | images/0004/00049373_2.png | images/0004/00049373_4.png
00049379,5,1,images/0004/00049379_0.png | images/0004/00049379_4.png | images/0004/00049379_2.png | images/0004/00049379_3.png | images/0004/00049379_1.png
00049383,5,1,images/0004/00049383_1.png | images/0004/00049383_0.png | images/0004/00049383_4.png | images/0004/00049383_2.png | images/0004/00049383_3.png
00049397,5,1,images/0004/00049397_0.png | images/0004/00049397_3.png | images/0004/00049397_4.png | images/0004/00049397_2.png | images/0004/00049397_1.png
00049405,5,1,images/0004/00049405_1.png | images/0004/00049405_2.png | images/0004/00049405_3.png | images/0004/00049405_4.png | images/0004/00049405_0.png
00049414,5,1,images/0004/00049414_2.png | images/0004/00049414_4.png | images/0004/00049414_0.png | images/0004/00049414_3.png | images/0004/00049414_1.png
00049435,5,1,images/0004/00049435_4.png | images/0004/00049435_3.png | images/0004/00049435_1.png | images/0004/00049435_0.png | images/0004/00049435_2.png
00049456,5,1,images/0004/00049456_0.png | images/0004/00049456_2.png | images/0004/00049456_1.png | images/0004/00049456_4.png | images/0004/00049456_3.png
00049498,5,1,images/0004/00049498_2.png | images/0004/00049498_3.png | images/0004/00049498_0.png | images/0004/00049498_1.png | images/0004/00049498_4.png
00049500,5,1,images/0004/00049500_1.png | images/0004/00049500_4.png | images/0004/00049500_0.png | images/0004/00049500_3.png | images/0004/00049500_2.png
00049510,5,1,images/0004/00049510_0.png | images/0004/00049510_4.png | images/0004/00049510_3.png | images/0004/00049510_2.png | images/0004/00049510_1.png
00049524,5,1,images/0004/00049524_1.png | images/0004/00049524_2.png | images/0004/00049524_0.png | images/0004/00049524_3.png | images/0004/00049524_4.png
00049566,5,1,images/0004/00049566_2.png | images/0004/00049566_3.png | images/0004/00049566_0.png | images/0004/00049566_1.png | images/0004/00049566_4.png
00049568,5,1,images/0004/00049568_2.png | images/0004/00049568_1.png | images/0004/00049568_0.png | images/0004/00049568_3.png | images/0004/00049568_4.png
00049578,5,1,images/0004/00049578_1.png | images/0004/00049578_4.png | images/0004/00049578_2.png | images/0004/00049578_3.png | images/0004/00049578_0.png
00049636,5,1,images/0004/00049636_2.png | images/0004/00049636_1.png | images/0004/00049636_3.png | images/0004/00049636_4.png | images/0004/00049636_0.png
00049639,5,1,images/0004/00049639_0.png | images/0004/00049639_2.png | images/0004/00049639_1.png | images/0004/00049639_4.png | images/0004/00049639_3.png
00049676,5,1,images/0004/00049676_3.png | images/0004/00049676_2.png | images/0004/00049676_0.png | images/0004/00049676_1.png | images/0004/00049676_4.png
00049679,5,1,images/0004/00049679_0.png | images/0004/00049679_1.png | images/0004/00049679_4.png | images/0004/00049679_3.png | images/0004/00049679_2.png
00049713,5,1,images/0004/00049713_4.png | images/0004/00049713_3.png | images/0004/00049713_0.png | images/0004/00049713_2.png | images/0004/00049713_1.png
00049737,5,1,images/0004/00049737_3.png | images/0004/00049737_2.png | images/0004/00049737_4.png | images/0004/00049737_1.png | images/0004/00049737_0.png
00049743,5,1,images/0004/00049743_1.png | images/0004/00049743_2.png | images/0004/00049743_3.png | images/0004/00049743_0.png | images/0004/00049743_4.png
00049785,5,1,images/0004/00049785_1.png | images/0004/00049785_3.png | images/0004/00049785_0.png | images/0004/00049785_2.png | images/0004/00049785_4.png
